city,timestamp,temperature,season
New York,2010-04-17,16.93016460600326,spring
New York,2010-04-18,10.25041914138044,spring
New York,2010-04-19,5.217158224212292,spring
New York,2010-04-20,8.404624824879308,spring
New York,2010-04-21,13.063627368938988,spring
New York,2010-04-22,4.807006399525919,spring
New York,2010-04-23,18.042500032833082,spring
New York,2010-04-24,11.233720444623287,spring
New York,2010-04-25,16.74455683363857,spring
New York,2010-04-26,9.55903854312344,spring
New York,2010-04-27,10.667336646989604,spring
New York,2010-04-28,7.854326402196683,spring
New York,2010-04-29,8.76116950523735,spring
New York,2010-04-30,12.2921813875518,spring
New York,2010-05-01,7.148562805966357,spring
New York,2010-05-02,9.136349781403577,spring
New York,2010-05-03,8.610315886118846,spring
New York,2010-05-04,1.8763405731465372,spring
New York,2010-05-05,13.329533777837275,spring
New York,2010-05-06,22.49134474772997,spring
New York,2010-05-07,12.369008456476672,spring
New York,2010-05-08,11.418311545445562,spring
New York,2010-05-09,16.443358009611426,spring
New York,2010-05-10,10.61371476949779,spring
New York,2010-05-11,3.300513511458819,spring
New York,2010-05-12,13.684127783083428,spring
New York,2010-05-13,14.973812340691133,spring
New York,2010-05-14,12.476835212180529,spring
New York,2010-05-15,14.28344071996143,spring
New York,2010-05-16,15.70966572814126,spring
New York,2010-05-17,11.45508101035862,spring
New York,2010-05-18,15.301673028506688,spring
New York,2010-05-19,10.747917580797843,spring
New York,2010-05-20,15.734906157100626,spring
New York,2010-05-21,6.571083791271747,spring
New York,2010-05-22,21.382323048610278,spring
New York,2010-05-23,7.797093789572738,spring
New York,2010-05-24,7.612649982807248,spring
New York,2010-05-25,19.38966803417783,spring
New York,2010-05-26,10.347796266763114,spring
New York,2010-05-27,13.393093249379161,spring
New York,2010-05-28,11.204633807979956,spring
New York,2010-05-29,9.707314875301726,spring
New York,2010-05-30,6.0606862744882575,spring
New York,2010-05-31,12.182596810574145,spring
New York,2010-06-01,23.28588547840698,summer
New York,2010-06-02,24.608958110924334,summer
New York,2010-06-03,24.693146465270605,summer
New York,2010-06-04,19.99565927954055,summer
New York,2010-06-05,21.210350998391938,summer
New York,2010-06-06,32.45158753592777,summer
New York,2010-06-07,30.804190504153475,summer
New York,2010-06-08,28.885325231231242,summer
New York,2010-06-09,28.43399529195363,summer
New York,2010-06-10,24.69946923717844,summer
New York,2010-06-11,23.959582785594357,summer
New York,2010-06-12,31.346610651825692,summer
New York,2010-06-13,22.021006030882457,summer
New York,2010-06-14,23.12732856444063,summer
New York,2010-06-15,26.359126101689775,summer
New York,2010-06-16,29.71948928809558,summer
New York,2010-06-17,15.356433005829997,summer
New York,2010-06-18,23.481784976740077,summer
New York,2010-06-19,25.872564499683293,summer
New York,2010-06-20,21.282457530852646,summer
New York,2010-06-21,16.611028610530926,summer
New York,2010-06-22,28.776282242470984,summer
New York,2010-06-23,21.47244065884259,summer
New York,2010-06-24,23.46171779449687,summer
New York,2010-06-25,28.648007386605673,summer
New York,2010-06-26,20.68958906243723,summer
New York,2010-06-27,26.12232801459982,summer
New York,2010-06-28,22.13837269218532,summer
New York,2010-06-29,37.62512169249149,summer
New York,2010-06-30,28.350138430341513,summer
New York,2010-07-01,29.011551816491206,summer
New York,2010-07-02,20.59980810617129,summer
New York,2010-07-03,15.299177881730479,summer
New York,2010-07-04,34.1666766879101,summer
New York,2010-07-05,34.10224977466883,summer
New York,2010-07-06,30.649774067692693,summer
New York,2010-07-07,22.257063320677187,summer
New York,2010-07-08,19.695452835990444,summer
New York,2010-07-09,31.490913555700914,summer
New York,2010-07-10,21.03533608514327,summer
New York,2010-07-11,25.9320253656824,summer
New York,2010-07-12,25.807854758407647,summer
New York,2010-07-13,27.228449410781685,summer
New York,2010-07-14,24.32964754226042,summer
New York,2010-07-15,22.672330395496445,summer
New York,2010-07-16,28.75105770829733,summer
New York,2010-07-17,27.547177709098612,summer
New York,2010-07-18,28.45337556022669,summer
New York,2010-07-19,23.83754133142319,summer
New York,2010-07-20,25.19290177937465,summer
New York,2010-07-21,24.099943784325635,summer
New York,2010-07-22,24.13870125951672,summer
New York,2010-07-23,21.97583956313897,summer
New York,2010-07-24,27.201404314583225,summer
New York,2010-07-25,26.06448642601291,summer
New York,2010-07-26,21.110882299511935,summer
New York,2010-07-27,31.54039201724629,summer
New York,2010-07-28,14.867014906018326,summer
New York,2010-07-29,27.52150964781264,summer
New York,2010-07-30,25.196952652469232,summer
New York,2010-07-31,28.567758308687438,summer
New York,2010-08-01,30.569188968894284,summer
New York,2010-08-02,22.57639793681038,summer
New York,2010-08-03,24.60102592000974,summer
New York,2010-08-04,29.26260083867618,summer
New York,2010-08-05,27.003741468085828,summer
New York,2010-08-06,23.35159023664653,summer
New York,2010-08-07,26.714753849584824,summer
New York,2010-08-08,26.449236798869922,summer
New York,2010-08-09,29.322702102919713,summer
New York,2010-08-10,22.4701435558984,summer
New York,2010-08-11,22.07609122421623,summer
New York,2010-08-12,26.265971763199452,summer
New York,2010-08-13,20.206145249000148,summer
New York,2010-08-14,18.23743119975855,summer
New York,2010-08-15,27.201140048240273,summer
New York,2010-08-16,22.85110357830567,summer
New York,2010-08-17,20.275452232719676,summer
New York,2010-08-18,22.263004825285776,summer
New York,2010-08-19,16.14862425252459,summer
New York,2010-08-20,19.445625745505772,summer
New York,2010-08-21,21.872951481722062,summer
New York,2010-08-22,24.822869468763678,summer
New York,2010-08-23,17.984535454001016,summer
New York,2010-08-24,24.150726112030682,summer
New York,2010-08-25,31.415335230520235,summer
New York,2010-08-26,29.779318672464072,summer
New York,2010-08-27,22.779734665761715,summer
New York,2010-08-28,29.7775170617888,summer
New York,2010-08-29,25.985163747289214,summer
New York,2010-08-30,21.65710392648316,summer
New York,2010-08-31,29.971705744442353,summer
New York,2010-09-01,17.223872641573145,autumn
New York,2010-09-02,14.889999072674351,autumn
New York,2010-09-03,9.308699862843376,autumn
New York,2010-09-04,24.601468012239316,autumn
New York,2010-09-05,13.170632369484904,autumn
New York,2010-09-06,8.290957364957897,autumn
New York,2010-09-07,17.233216188758853,autumn
New York,2010-09-08,23.277497588398482,autumn
New York,2010-09-09,13.554149401168386,autumn
New York,2010-09-10,6.777507855452441,autumn
New York,2010-09-11,12.39725852077665,autumn
New York,2010-09-12,13.750438991295482,autumn
New York,2010-09-13,11.154211041682345,autumn
New York,2010-09-14,20.035513583771312,autumn
New York,2010-09-15,19.876616906618118,autumn
New York,2010-09-16,15.63888803123788,autumn
New York,2010-09-17,24.64816374491444,autumn
New York,2010-09-18,19.840033576144336,autumn
New York,2010-09-19,16.92201776752708,autumn
New York,2010-09-20,25.246095958746228,autumn
New York,2010-09-21,27.103916108903185,autumn
New York,2010-09-22,13.6134731647658,autumn
New York,2010-09-23,13.530219907605163,autumn
New York,2010-09-24,15.110706801458313,autumn
New York,2010-09-25,19.488676592050794,autumn
New York,2010-09-26,12.97031793100045,autumn
New York,2010-09-27,7.703972418859899,autumn
New York,2010-09-28,14.435550949011159,autumn
New York,2010-09-29,21.818315161200644,autumn
New York,2010-09-30,17.48538519943403,autumn
New York,2010-10-01,10.98787821161392,autumn
New York,2010-10-02,3.1983422771596963,autumn
New York,2010-10-03,14.776695424812916,autumn
New York,2010-10-04,17.078699776530183,autumn
New York,2010-10-05,21.066478059255704,autumn
New York,2010-10-06,12.613833208585579,autumn
New York,2010-10-07,-0.05891605598597138,autumn
New York,2010-10-08,13.977854487020306,autumn
New York,2010-10-09,11.589044114733364,autumn
New York,2010-10-10,19.954211954013022,autumn
New York,2010-10-11,12.58559755241059,autumn
New York,2010-10-12,24.954588634183963,autumn
New York,2010-10-13,12.611386731102977,autumn
New York,2010-10-14,17.576623665195605,autumn
New York,2010-10-15,18.6520390765132,autumn
New York,2010-10-16,15.294711749013498,autumn
New York,2010-10-17,11.52922583877991,autumn
New York,2010-10-18,10.210895584876557,autumn
New York,2010-10-19,18.47936233157826,autumn
New York,2010-10-20,15.434039730598997,autumn
New York,2010-10-21,6.117646888551317,autumn
New York,2010-10-22,24.298551592832222,autumn
New York,2010-10-23,18.467652292337103,autumn
New York,2010-10-24,13.459851048571549,autumn
New York,2010-10-25,11.055949048975478,autumn
New York,2010-10-26,23.446077466464875,autumn
New York,2010-10-27,12.120707005232218,autumn
New York,2010-10-28,16.26520541913043,autumn
New York,2010-10-29,12.010401137368138,autumn
New York,2010-10-30,17.287979591235104,autumn
New York,2010-10-31,24.107789952719358,autumn
New York,2010-11-01,3.7868729395299106,autumn
New York,2010-11-02,11.261039836566905,autumn
New York,2010-11-03,12.894550076559621,autumn
New York,2010-11-04,9.966463544567269,autumn
New York,2010-11-05,17.276003041404103,autumn
New York,2010-11-06,23.754815067994613,autumn
New York,2010-11-07,13.630244586459476,autumn
New York,2010-11-08,15.624138098467016,autumn
New York,2010-11-09,8.56585640142728,autumn
New York,2010-11-10,12.495561909718903,autumn
New York,2010-11-11,20.077889453145175,autumn
New York,2010-11-12,18.85692792839243,autumn
New York,2010-11-13,11.008448951059071,autumn
New York,2010-11-14,13.359129456888812,autumn
New York,2010-11-15,14.793695967909933,autumn
New York,2010-11-16,17.115729562953433,autumn
New York,2010-11-17,21.31331842811396,autumn
New York,2010-11-18,20.170313491819485,autumn
New York,2010-11-19,12.604889523070177,autumn
New York,2010-11-20,16.271958696737023,autumn
New York,2010-11-21,22.07561580419734,autumn
New York,2010-11-22,10.85834794008503,autumn
New York,2010-11-23,17.23526661859473,autumn
New York,2010-11-24,15.470875361405737,autumn
New York,2010-11-25,15.052871386548931,autumn
New York,2010-11-26,18.834317315501345,autumn
New York,2010-11-27,18.636882298642092,autumn
New York,2010-11-28,5.4553538091680736,autumn
New York,2010-11-29,19.827918561166836,autumn
New York,2010-11-30,11.325020362602949,autumn
New York,2010-12-01,-1.151424677317928,winter
New York,2010-12-02,1.562298723674842,winter
New York,2010-12-03,1.062078052387538,winter
New York,2010-12-04,-0.37769719924375633,winter
New York,2010-12-05,-2.0135283275073985,winter
New York,2010-12-06,-9.309540544267318,winter
New York,2010-12-07,-5.481651463589459,winter
New York,2010-12-08,-0.058111935286874916,winter
New York,2010-12-09,-10.489327147471903,winter
New York,2010-12-10,5.633610375564699,winter
New York,2010-12-11,0.41275308076792794,winter
New York,2010-12-12,-6.854884091888978,winter
New York,2010-12-13,-4.353148258111672,winter
New York,2010-12-14,2.642439061185798,winter
New York,2010-12-15,-8.75509151079216,winter
New York,2010-12-16,-7.6102177527022565,winter
New York,2010-12-17,-3.1368423545147057,winter
New York,2010-12-18,3.653333929325429,winter
New York,2010-12-19,-4.663338558379842,winter
New York,2010-12-20,-1.624118364185632,winter
New York,2010-12-21,3.427762751439113,winter
New York,2010-12-22,0.36308893376530826,winter
New York,2010-12-23,-4.319015618350581,winter
New York,2010-12-24,2.712978664554284,winter
New York,2010-12-25,2.5515836977837507,winter
New York,2010-12-26,8.14672476352394,winter
New York,2010-12-27,11.356984208899839,winter
New York,2010-12-28,0.6886773405268122,winter
New York,2010-12-29,2.6950735373813184,winter
New York,2010-12-30,2.0474942183080476,winter
New York,2010-12-31,13.87637863419673,winter
New York,2011-01-01,4.425828772534669,winter
New York,2011-01-02,1.5417087969565468,winter
New York,2011-01-03,7.893313884846861,winter
New York,2011-01-04,-2.91551177658162,winter
New York,2011-01-05,1.3592439772041789,winter
New York,2011-01-06,-3.841545803515525,winter
New York,2011-01-07,5.995767052941325,winter
New York,2011-01-08,-0.12022535430690463,winter
New York,2011-01-09,3.3530410274550797,winter
New York,2011-01-10,-3.5203394562782915,winter
New York,2011-01-11,5.24208016269831,winter
New York,2011-01-12,-6.1797577897841585,winter
New York,2011-01-13,6.917681007316609,winter
New York,2011-01-14,0.5747350439587302,winter
New York,2011-01-15,9.416893750853408,winter
New York,2011-01-16,2.59249620151689,winter
New York,2011-01-17,-1.6642033436475985,winter
New York,2011-01-18,-1.8772421717854562,winter
New York,2011-01-19,-7.606397550275055,winter
New York,2011-01-20,8.20363489057258,winter
New York,2011-01-21,-2.4015761856979085,winter
New York,2011-01-22,-2.8782778535085285,winter
New York,2011-01-23,3.50881851330745,winter
New York,2011-01-24,1.1663461775169912,winter
New York,2011-01-25,1.1406825512900252,winter
New York,2011-01-26,2.2389584335680697,winter
New York,2011-01-27,-0.6202796053058532,winter
New York,2011-01-28,-2.1291370462773296,winter
New York,2011-01-29,-7.443507588987071,winter
New York,2011-01-30,6.4248177743154,winter
New York,2011-01-31,3.621687616739554,winter
New York,2011-02-01,3.519196027004437,winter
New York,2011-02-02,7.037440163212838,winter
New York,2011-02-03,4.424896922110462,winter
New York,2011-02-04,7.4573347783203605,winter
New York,2011-02-05,-1.657768133676436,winter
New York,2011-02-06,-4.520021786888756,winter
New York,2011-02-07,-5.930515945320785,winter
New York,2011-02-08,-12.200615163601256,winter
New York,2011-02-09,10.843893201458599,winter
New York,2011-02-10,-6.542240641708432,winter
New York,2011-02-11,6.695908245999026,winter
New York,2011-02-12,2.0122597786018175,winter
New York,2011-02-13,3.2440907417870313,winter
New York,2011-02-14,4.48782275323309,winter
New York,2011-02-15,-8.732527577212812,winter
New York,2011-02-16,1.9687799472861942,winter
New York,2011-02-17,-9.258628751649413,winter
New York,2011-02-18,-0.3670343726070352,winter
New York,2011-02-19,1.1648289081341097,winter
New York,2011-02-20,-5.619384307166563,winter
New York,2011-02-21,4.985198668365688,winter
New York,2011-02-22,0.5405755867167173,winter
New York,2011-02-23,-3.106579403688558,winter
New York,2011-02-24,-4.081792973566843,winter
New York,2011-02-25,-6.170670866661077,winter
New York,2011-02-26,-2.0337702358392065,winter
New York,2011-02-27,-3.679755107513984,winter
New York,2011-02-28,6.276309188253478,winter
New York,2011-03-01,14.296471261441823,spring
New York,2011-03-02,17.84740080787957,spring
New York,2011-03-03,4.73781213282933,spring
New York,2011-03-04,12.23600855855355,spring
New York,2011-03-05,13.402217261595023,spring
New York,2011-03-06,1.1280986732528948,spring
New York,2011-03-07,8.323408072635875,spring
New York,2011-03-08,6.209867504065138,spring
New York,2011-03-09,6.766115773375344,spring
New York,2011-03-10,10.265411273053296,spring
New York,2011-03-11,11.539924750277438,spring
New York,2011-03-12,20.76459051790005,spring
New York,2011-03-13,14.843338564767595,spring
New York,2011-03-14,-2.1341712449865327,spring
New York,2011-03-15,2.5024685974364704,spring
New York,2011-03-16,16.849754820356083,spring
New York,2011-03-17,5.870520516086686,spring
New York,2011-03-18,14.224319263948557,spring
New York,2011-03-19,5.46342488100097,spring
New York,2011-03-20,9.435356998432267,spring
New York,2011-03-21,12.821755726576448,spring
New York,2011-03-22,15.354149733143775,spring
New York,2011-03-23,13.201840423215705,spring
New York,2011-03-24,11.583093982559907,spring
New York,2011-03-25,6.161797064328489,spring
New York,2011-03-26,22.34900348423114,spring
New York,2011-03-27,9.335558693801245,spring
New York,2011-03-28,7.31610860175791,spring
New York,2011-03-29,5.413432008398149,spring
New York,2011-03-30,8.05340956808343,spring
New York,2011-03-31,9.441576615701942,spring
New York,2011-04-01,5.085505190405371,spring
New York,2011-04-02,13.426360498884835,spring
New York,2011-04-03,5.065524837028741,spring
New York,2011-04-04,9.461016938186333,spring
New York,2011-04-05,12.345351617155492,spring
New York,2011-04-06,5.18756643401616,spring
New York,2011-04-07,16.926345270500086,spring
New York,2011-04-08,4.9533044269992486,spring
New York,2011-04-09,4.307426425612605,spring
New York,2011-04-10,7.398813354644329,spring
New York,2011-04-11,12.07823343124247,spring
New York,2011-04-12,6.421082820758549,spring
New York,2011-04-13,6.543377921360586,spring
New York,2011-04-14,13.51734526028616,spring
New York,2011-04-15,12.595635226564855,spring
New York,2011-04-16,4.834296854522194,spring
New York,2011-04-17,10.857611028193727,spring
New York,2011-04-18,18.74970796627003,spring
New York,2011-04-19,10.164406394828829,spring
New York,2011-04-20,6.885061956707063,spring
New York,2011-04-21,7.425972451554604,spring
New York,2011-04-22,-2.2197682004438093,spring
New York,2011-04-23,17.070360019257627,spring
New York,2011-04-24,-0.3704185308191139,spring
New York,2011-04-25,7.714251049020494,spring
New York,2011-04-26,11.507176943122506,spring
New York,2011-04-27,2.9394618453896335,spring
New York,2011-04-28,3.479134960450385,spring
New York,2011-04-29,18.884540308671532,spring
New York,2011-04-30,14.565596391737131,spring
New York,2011-05-01,8.578681998769456,spring
New York,2011-05-02,18.53204057761708,spring
New York,2011-05-03,3.7125076555006418,spring
New York,2011-05-04,5.587197892182765,spring
New York,2011-05-05,9.813106638780821,spring
New York,2011-05-06,27.06511843170344,spring
New York,2011-05-07,11.486900384649566,spring
New York,2011-05-08,10.453581724413727,spring
New York,2011-05-09,17.306032954656224,spring
New York,2011-05-10,10.077130806128222,spring
New York,2011-05-11,-1.4735441492390127,spring
New York,2011-05-12,15.349368179541006,spring
New York,2011-05-13,7.172367841760574,spring
New York,2011-05-14,20.33055526740487,spring
New York,2011-05-15,11.518326075553343,spring
New York,2011-05-16,14.707059319478509,spring
New York,2011-05-17,10.778715691832012,spring
New York,2011-05-18,9.703430998068374,spring
New York,2011-05-19,18.695289774804177,spring
New York,2011-05-20,12.959258923973179,spring
New York,2011-05-21,15.069341176674564,spring
New York,2011-05-22,12.517824557115274,spring
New York,2011-05-23,7.519217979865283,spring
New York,2011-05-24,10.212232590030556,spring
New York,2011-05-25,10.952256481651911,spring
New York,2011-05-26,13.040328420644329,spring
New York,2011-05-27,10.146682707172976,spring
New York,2011-05-28,11.408049996432442,spring
New York,2011-05-29,20.918171935304752,spring
New York,2011-05-30,17.380061672350536,spring
New York,2011-05-31,6.221488037329013,spring
New York,2011-06-01,26.618022914131323,summer
New York,2011-06-02,20.253673418569626,summer
New York,2011-06-03,26.213649225509595,summer
New York,2011-06-04,8.591339579803893,summer
New York,2011-06-05,30.06052876165301,summer
New York,2011-06-06,23.286017287955907,summer
New York,2011-06-07,26.38593940930456,summer
New York,2011-06-08,21.40744361440112,summer
New York,2011-06-09,28.802280531178816,summer
New York,2011-06-10,20.33973524692165,summer
New York,2011-06-11,10.381204748664858,summer
New York,2011-06-12,30.52921188773626,summer
New York,2011-06-13,26.455243955504205,summer
New York,2011-06-14,24.72467860244036,summer
New York,2011-06-15,22.698176105338135,summer
New York,2011-06-16,27.550499651443197,summer
New York,2011-06-17,24.554627410531097,summer
New York,2011-06-18,31.68122304726298,summer
New York,2011-06-19,17.612735471289216,summer
New York,2011-06-20,18.90097859866896,summer
New York,2011-06-21,28.234052217089662,summer
New York,2011-06-22,27.004965971403806,summer
New York,2011-06-23,24.584671143668217,summer
New York,2011-06-24,27.40002263452095,summer
New York,2011-06-25,34.860187065426445,summer
New York,2011-06-26,22.080637637864555,summer
New York,2011-06-27,24.61562366695768,summer
New York,2011-06-28,24.308561606608354,summer
New York,2011-06-29,31.80085299446647,summer
New York,2011-06-30,23.774664742222345,summer
New York,2011-07-01,22.042132393953842,summer
New York,2011-07-02,25.99835991074399,summer
New York,2011-07-03,27.39331345580551,summer
New York,2011-07-04,21.06039997389,summer
New York,2011-07-05,22.657151195144813,summer
New York,2011-07-06,31.385750535207038,summer
New York,2011-07-07,32.06111653082469,summer
New York,2011-07-08,28.00288530948918,summer
New York,2011-07-09,21.622616666330973,summer
New York,2011-07-10,28.59394086078209,summer
New York,2011-07-11,23.118448935963226,summer
New York,2011-07-12,19.71364035490825,summer
New York,2011-07-13,30.383990201355864,summer
New York,2011-07-14,20.153149353344872,summer
New York,2011-07-15,24.908164133640703,summer
New York,2011-07-16,27.9306715326872,summer
New York,2011-07-17,20.12038908093661,summer
New York,2011-07-18,25.14997704296152,summer
New York,2011-07-19,15.624030649011926,summer
New York,2011-07-20,29.869112960948762,summer
New York,2011-07-21,23.20482830238774,summer
New York,2011-07-22,32.4215369525631,summer
New York,2011-07-23,20.88951736875734,summer
New York,2011-07-24,17.496861551014824,summer
New York,2011-07-25,14.235876984053078,summer
New York,2011-07-26,29.040410815796427,summer
New York,2011-07-27,30.333221786744073,summer
New York,2011-07-28,32.761674892860455,summer
New York,2011-07-29,25.608608295941817,summer
New York,2011-07-30,30.135272294579703,summer
New York,2011-07-31,24.97031694284496,summer
New York,2011-08-01,21.88060999413004,summer
New York,2011-08-02,37.4649668457175,summer
New York,2011-08-03,22.327472362412443,summer
New York,2011-08-04,31.314987750230962,summer
New York,2011-08-05,28.555531821214267,summer
New York,2011-08-06,24.711044278246874,summer
New York,2011-08-07,29.060618012635494,summer
New York,2011-08-08,22.71288672238203,summer
New York,2011-08-09,29.056364837020876,summer
New York,2011-08-10,22.66706566816214,summer
New York,2011-08-11,25.17632218321966,summer
New York,2011-08-12,24.79702019192148,summer
New York,2011-08-13,23.4510483830702,summer
New York,2011-08-14,30.27743608017642,summer
New York,2011-08-15,35.843931767774066,summer
New York,2011-08-16,27.421597508527608,summer
New York,2011-08-17,23.74011802975436,summer
New York,2011-08-18,20.778470726993284,summer
New York,2011-08-19,22.412048460405074,summer
New York,2011-08-20,24.39945051823083,summer
New York,2011-08-21,25.579242043351844,summer
New York,2011-08-22,23.942572675377207,summer
New York,2011-08-23,9.432275926835999,summer
New York,2011-08-24,19.244091973512518,summer
New York,2011-08-25,29.091997405631652,summer
New York,2011-08-26,25.795795119750736,summer
New York,2011-08-27,31.150671523166114,summer
New York,2011-08-28,16.27927922756014,summer
New York,2011-08-29,19.552684262081765,summer
New York,2011-08-30,18.779634690051346,summer
New York,2011-08-31,25.73757504130081,summer
New York,2011-09-01,13.385818157926076,autumn
New York,2011-09-02,12.91186659727039,autumn
New York,2011-09-03,20.33269016070507,autumn
New York,2011-09-04,13.710634651927265,autumn
New York,2011-09-05,21.63597440673075,autumn
New York,2011-09-06,17.095586215245874,autumn
New York,2011-09-07,11.999528170840602,autumn
New York,2011-09-08,18.77811316782543,autumn
New York,2011-09-09,19.29223321393947,autumn
New York,2011-09-10,20.688250517688196,autumn
New York,2011-09-11,10.36719954577811,autumn
New York,2011-09-12,2.764344384596855,autumn
New York,2011-09-13,16.113620588559904,autumn
New York,2011-09-14,11.21627334919105,autumn
New York,2011-09-15,16.19120369600397,autumn
New York,2011-09-16,10.439960773630046,autumn
New York,2011-09-17,25.141322832681638,autumn
New York,2011-09-18,15.314274546559744,autumn
New York,2011-09-19,21.88486831587518,autumn
New York,2011-09-20,9.763210157532363,autumn
New York,2011-09-21,15.925773305364258,autumn
New York,2011-09-22,4.775078123692619,autumn
New York,2011-09-23,22.18769231707668,autumn
New York,2011-09-24,12.485125884861475,autumn
New York,2011-09-25,9.97564728080857,autumn
New York,2011-09-26,16.472960897045247,autumn
New York,2011-09-27,9.838364891481714,autumn
New York,2011-09-28,14.171776981906586,autumn
New York,2011-09-29,20.691363087825422,autumn
New York,2011-09-30,21.168606624307372,autumn
New York,2011-10-01,11.241898910719677,autumn
New York,2011-10-02,20.79969789784092,autumn
New York,2011-10-03,8.58433374437779,autumn
New York,2011-10-04,13.512152102276888,autumn
New York,2011-10-05,12.258553395429297,autumn
New York,2011-10-06,17.56616861994341,autumn
New York,2011-10-07,12.246686843148218,autumn
New York,2011-10-08,13.310149433639921,autumn
New York,2011-10-09,17.534908474213047,autumn
New York,2011-10-10,14.682981150068567,autumn
New York,2011-10-11,25.87861703803676,autumn
New York,2011-10-12,16.786473744574174,autumn
New York,2011-10-13,17.257743796700595,autumn
